start	end	text
1398920	1401800	那么像这样的一个榴莲披萨
1401800	1403840	咱们为什么价格不能高一点呢
1403840	1404560	对不对
1404560	1407320	但是我们今天因为粉丝确实少
1407320	1408840	给大家做一个活动
1408840	1412040	日常价格39块9亿和的榴莲披萨
1412040	1416160	给大家做到一个29块9亿和的价格
1416160	1418760	四合装只要119
1418800	1420560	而且您现在拍完之后啊
1420560	1423160	我们到手除了这四合以外
1423160	1426560	还要给大家额外再加送一盒宠粉的福利
1426560	1429560	咱们今天所有点关注的粉丝朋友们
1429560	1433360	再给大家加送一盒咱们家正装的鸡肉披萨
1433360	1436000	一共到手五合装的数量啊
1436000	1437400	刚刚进入准备的朋友们
1437400	1440360	一号链接我刚刚给大家补过库存
1440360	1442920	一号链接咱们直接上面关注点好
1442920	1445280	点去我们的下方的小黄车
1445280	1446720	一号链接啊
1446720	1448040	注意现在有5单
1448120	1449120	大家转眼神去拍
1450120	1453240	这5单我都是清出来给大家有赠品的
1453240	1454480	还有3单的库存
1454480	1457120	来一号链接还有3单的库存
1457120	1460120	没有下单的朋友们抓紧时间去下单
1460120	1462320	把一号链接给拍到手
1462320	1464760	没有下单的宝贝抓紧时间去拍啊
1464760	1467200	拍完之后我们全部都给大家安排
1467200	1469600	顺风冷链保佑到家的服务
1469600	1471200	做法很简单啊
1471200	1473000	只需要用你手头上的工具都可以啊
1473000	1474600	比如说什么空气炸锅
1474600	1476280	烤箱 平底锅 电铛 微波炉
1476280	1477000	全都可以做
1477000	1479560	只需要烤这个5到8分钟就可以了
1479560	1481880	如果说你时间不太充足的话
1481880	1483240	没有关系啊
1483240	1486000	直接用你手头上的这个平底锅啊
1486000	1488640	烤一个三五分钟也都可以
1490440	1491560	做法很简单
1491560	1494040	咱们家的披萨都做法很简单的
1494040	1496440	虽说省时省力又省心
1496440	1496920	但是呢
1496920	1499920	我们该有的这个味道给你省不了啊
1499920	1501800	该有的品质给你省不了
1501800	1502440	而且呢
1502440	1503200	大家注意啊
1503200	1504000	咱们直播间
1504000	1505800	我知道有很多的宝宝宝妈
1505800	1506560	对不对
1506560	1508160	直播间的宝宝宝妈们啊
1508160	1510720	咱们平时给孩子做早饭啊
1510720	1512760	可能你做的很好
1512760	1513120	但是呢
1513120	1513880	平时很忙
1513880	1515040	没有时间给他做
1515040	1516120	没有关系
1516120	1518040	咱们这个披萨直接给你安排上
1518040	1520480	给孩子去吃一顿营养
1520480	1522480	好吃又精致的早餐
1522480	1523720	而且还健康
1523720	1526200	咱们的披萨的配料表非常干净
1526200	1528160	给这边的朋友们看一下啊
1528160	1530920	我知道好多朋友们懒得去点我们的这个
1530920	1531640	商品箱经验
1531640	1533240	我给大家看一下
1533280	1535080	咱们的配料表里面写的很清楚了
1535080	1538560	里面没有任何的这个防抹剂之类的东西
1538560	1540680	大家可以放心去吃啊
1540680	1542040	刚刚来到这边的朋友们
1542040	1543040	怎么有任何的问题
1543040	1543880	一定记得跟我说
1543880	1545120	打在评论区
1545120	1547080	我去给大家解决一下啊
1547080	1548680	所有新进直播间的朋友们
1548680	1549880	怎么现在没点关注的
1549880	1552320	一定记得把关注点起来
1552320	1554840	那么一号链接现在还有三单的吗
1554840	1556320	还有三单
1556320	1557360	来一号链接
1557360	1558800	还有三单的固存
1558800	1561040	没有拍的宝贝抓紧时间去拍啊
1561040	1561600	一号链接
1561600	1562440	那我就不多说了
1562440	1563560	我这给它过掉了
1563560	1564880	喜欢吃榴莲的朋友们
1564880	1566680	直接去一号链接去冲就好了
1566680	1568200	来一号链接还有最后一单
1568200	1569000	我就不多说了
1569000	1569880	最后一单
1569880	1570920	咱们自己去拍啊
1570920	1572720	自己悄悄悄悄的拍啊
1572720	1573680	不要声张
1573680	1574240	然后呢
1574240	1575040	我再跟大家说一下
1575040	1576080	我们的二号链接
1576080	1578400	二号链接买三送一的活动
1578400	1580480	日常价格39块9一盒
1580480	1582200	两盒79块8
1582200	1583840	三盒119
1583840	1585560	我们今天给大家加一个加量
1585560	1587480	不加价的活动给大家到手
1587480	1589720	四盒这四盒全部都是正装
1589720	1591640	这四盒味道你可以自己选啊
1591680	1593720	默认拍的话是一个味道
1593720	1595080	给它来一个啊
1595080	1595920	然后呢
1595920	1597280	喜欢吃肉的朋友们
1597280	1597640	哎
1597640	1599440	至尊披萨这个肉更多
1599440	1600000	上面呢
1600000	1601480	有意大利的萨拉米香肠
1601480	1603600	有火腿片有培根片有牛肉丸
1603600	1604600	各种肉
1604600	1605360	另外呢
1605360	1607400	这个喜欢吃辣的朋友们
1607400	1608640	怎么有麻辣小龙虾披萨
1608640	1610920	这个也是我们家的招牌正招牌
1610920	1612200	另外喜欢吃水果
1612200	1613000	喜欢吃榴莲的
1613000	1615560	怎么榴莲披萨上面用到的所有榴莲
1615560	1617400	全部都是泰国马来西亚
1617400	1619080	原装进口的榴莲
1619080	1620200	喜欢吃鸡肉的
1620200	1622320	或者说您对于身材管理
1622320	1623400	非常看重
1623400	1624520	那没有问题
1624520	1626720	咱们鸡肉披萨热量更低
1626720	1628040	可以满足你
1628040	1628320	哎
1628320	1629960	又想吃披萨这个心情
1629960	1632240	又怕这个热量太高的这个问题啊
1632240	1633440	那么四种口味
1633440	1635440	今天一个链接全部带走
1635440	1637240	所以说新粉丝们
1637240	1640520	怎么今天直接干嘛拍二号链接
1640520	1641120	平时呢
1641120	1642360	尝鲜一个一个去买
1642360	1644600	今天尝鲜一个链接全部带走
1644600	1645880	而且就点个关注
1645880	1649480	我们今天额外再给大家加送一盒
1649560	1651480	增加正装的鸡肉披萨
1651480	1653520	一共到手五盒装的数量
1653520	1656080	那么二号链接还有最后两单的不存
1656080	1658520	没有下单的宝贝直接下手去拍
1658520	1659840	把二号链接拍到手
1659840	1660320	而且呢
1660320	1662040	今天也是非常适合
1662040	1663720	怎么老粉丝去囤货啊
1663720	1664240	平时呢
1664240	1665800	一单119
1666720	1668080	只能买到三盒
1668080	1671880	今天怎么119能够到手整整五盒装
1671880	1673720	来还剩最后一单啊
1673720	1676680	二号链接还剩最后一单
1676680	1678680	没有拍的宝贝抓紧时间去拍
1678680	1679520	拍完之后啊
1679520	1682880	咱们照样也是给大家顺风冷恋包邮到家的
1682880	1685200	而且是坏单包赔的服务
1685200	1686880	快的我们一天就到
1686880	1688560	慢的两天时间就能到啊
1688560	1691280	大家不要怀疑我们这个到手的速度啊
1691280	1692360	这个快递速度
1692360	1694480	因为我们都是有自己的仓库的
1694480	1697320	按照您的收货地址去联系更近的仓库
1697320	1698240	去给您发货
1698240	1700280	到手的速度会更快一些
1700280	1701600	到时候以后做法很简单
1701600	1702840	用你手上的工具都可以啊
1702840	1704080	比如说空气炸锅
1704080	1704600	烤箱
1704600	1704920	平底锅
1704920	1706720	电铭铛微波炉全都可以做
1706720	1710520	只需要烤制一个六到八分钟就可以烤制完成了
1710520	1711720	如果说您实在着急的话
1711720	1713840	烤一个三到五分钟也都可以啊
1713840	1714800	做法很简单
1714800	1716040	省时省力又省心
1716040	1716440	但是呢
1716440	1717520	我们该有的味道
1717520	1720360	该有的品质是一点都不给大家少的
1720360	1722440	所以说喜欢吃披萨的朋友们
1722440	1726800	咱们直接下手去拍我们的二号链接啊
1726800	1728280	二号链接没有互损是吗
1729480	1731280	那就好三号的
1731280	1732880	好三号的好吧
1732880	1733720	亲个三个
1733720	1735800	亲三个来二号链接啊
1735840	1738440	咱们把这个赠品都给他排出来
1738440	1741000	二号链接给他补个三单啊
1741000	1742400	刚刚来到这边的朋友们
1742400	1743240	怎么有任何的问题
1743240	1744000	一定记得跟我说
1744000	1744800	打在评论区里面
1744800	1746000	我去给大家解决问题
1746000	1746760	二号链接
1746760	1749160	怎么刷新购物车直接下单啊
1749160	1750520	把二号链接拍到手
1750520	1751080	现在呢
1751080	1752200	我给大家加三单
1752200	1754600	这三单是带赠品的库存
1754600	1755800	所以说没有拍的宝贝
1755800	1758400	一定记得抓紧时间去拍
1758400	1759600	来到直播间之后
1759600	1760920	你有任何的问题
1760920	1762280	一定记得跟我说
1762280	1763720	打在评论区里面
1763720	1766000	我去给大家解决问题
1766000	1767440	来到直播间之后啊
1767440	1769000	没有点过关注的
1769000	1771560	一定记得把关注点起来
1771560	1773080	把我们的披萨给拍到手
1773080	1774240	那么二号链接
1774240	1775080	我就给大家讲到这
1775080	1776360	我就简单一说啊
1776360	1777840	大家就简单这么一听
1777840	1780320	我更多的还是要讲我们的一号链接的
1780320	1782440	因为一号链接是我们线上线下
1782440	1784760	卖的特别特别特别好的一款啊
1784760	1786560	都是大家特别爱吃的
1786560	1788560	什么榴莲披萨啊
1788560	1789560	榴莲披萨来
1789560	1791200	直播间所有爱吃榴莲的朋友们
1791200	1791920	大家注意啊
1791920	1793360	一号链接榴莲披萨
1793360	1794600	所有点进直播的朋友们
1794600	1797080	注意一号链接榴莲的披萨
1797080	1798680	我们今天有活动了
1798680	1800000	难得有一次活动
1800000	1803080	日常价格39块9一盒的榴莲披萨
1803080	1804880	四盒要159块钱
1804880	1805920	平时不做活动
1805920	1806800	今天给大家
1806800	1808120	直降40块钱
1808120	1810360	119到手四盒
1810360	1812160	而且现在拍完之后
1812160	1813000	大家注意
1813000	1814800	咱们家的榴莲披萨呢
1814800	1816600	今天他注意啊
1816600	1817800	今天拍完之后
1817800	1819640	除了这四盒之外啊
1819640	1822360	除了这40块钱的价格优惠之外
1822360	1825160	我们还要给各位所有点关注的宝贝
1825160	1827040	额外再加送一盒咱们家
1827040	1828760	正装的鸡肉披萨
1828760	1830840	那么我们榴莲披萨
1830840	1831840	为什么那么好吃
1831840	1833120	大家都拍他
1833120	1834960	就是因为这个榴莲披萨
1834960	1837040	上面实实在在的给他用到
1837040	1839360	真材实料的好榴莲
1839360	1840200	我们的榴莲呢
1840200	1841920	全部都是从泰国马来西亚
1841920	1843600	原装进口的一个榴莲
1843600	1844320	而且呢
1844320	1845560	他本身的成熟度
1845560	1847120	口感味道香气
1847120	1849800	已经是天花板级别的一个榴莲了
1849800	1850320	然后呢
1850320	1851240	经过烤制之后
1851280	1853720	他的味道还会再上升一个新的层次
1853720	1855800	所以说这个榴莲就是为什么好吃的
1855800	1857680	这个有一个原因啊
1857680	1858240	又来回够
1858240	1859200	好的好的好的
1860120	1861720	来咱们这个榴莲呢
1861720	1863320	你在拍完之后啊
1863320	1866800	整个榴莲披萨上面用到的所有的芝士
1866800	1870720	全部都是新西兰原装进口的马苏里拉芝士
1870720	1873120	能够带给大家一个更加满足
1873120	1874800	更加好吃的一个体验
1874800	1876440	更好吃的一个味道
1876440	1877280	所以说呢
1877280	1880600	我们整个的这个披萨是用更好的原材料
1880600	1884240	再去给他做一个更好吃的一个好披萨的
1884240	1886080	所以说爱吃披萨的
1886080	1888280	爱吃榴莲的两个结合在一起
1888280	1890520	咱们今天直接一号链接
1890520	1892360	榴莲披萨给他安排上了
1892360	1893920	那么现在一号链接还有几单
1895000	1895960	还有一单
1895960	1897760	来一号链接榴莲披萨
1897760	1899600	还有最后一单的固存
1899600	1901800	没有拍的宝贝抓紧时间去拍
1901800	1904280	一号链接榴莲披萨带赠品的固存
1904280	1905440	还有最后一单
1905440	1907800	没有拍的宝贝直接去下班就好了
1907800	1908920	我就不多讲了
1908920	1910560	喜欢吃披萨的朋友们
1910560	1913200	咱们直接去冲一号链接
1913200	1914560	喜欢吃榴莲的朋友们
1914560	1916280	更要去拍一号链接
1916280	1917680	那一号链接
1917680	1919440	我就跟大家讲到这里
1919440	1923760	另外我们家的披萨用料非常的扎实
1923760	1925240	您正常情况下
1925240	1928360	一般买到的普通的这种速冻披萨
1928360	1929680	也就是170克
1929680	1930360	180克
1930360	1931600	顶多180克
1931600	1933440	但咱们家是给您做到了
1933440	1936680	220克到235克的重量
1936760	1939680	榴莲这个是220克的一个重量
1939680	1942600	那么这个重量也就是比170克重了多少
1942600	1943960	重了50克对不对
1943960	1946040	那你想想您到时候几盒
