start	end	text
1176880	1179600	今天咱们先囤起来比别人快人一步
1179600	1180240	快人一步
1180240	1180640	对
1180640	1181600	一马当先
1181600	1182000	是的
1183280	1185120	明天您去咱们我们肯德基门店
1185120	1186640	手里拿了我们的周日凤凰冰
1186640	1188000	别人可能还在那排长队
1188560	1189440	别人问你怎么回事
1189440	1190320	你怎么那么快
1190320	1192480	我昨天就囤了我们的周日凤凰冰了
1192480	1194560	在我们肯德基食货局
1194560	1194960	好吗
1195280	1196480	所以说没有点关注的位
1196480	1197840	记得把我们的关注点上
1197840	1198960	感谢大家支持
1198960	1200160	感谢大家陪伴
1200160	1200880	有什么问题
1200880	1202080	我们俩没有回复上的
1202080	1203280	我们俩回复大家一下
1203280	1204240	没有回复到的问题
1204240	1205040	可以做过几遍
1205040	1206640	今天拍什么套餐
1206640	1208880	今天想吃就拍1号
1208880	1212000	明天想吃就拍2 3 4 5号
1212000	1213680	然后3号周六能用吗
1213680	1214720	3号不可以
1214720	1216480	3号的话是周日用的
1216960	1218160	新品还有吗
1218160	1219200	新品有多新
1219200	1221760	肉霸宝的活动的话已经结束了
1221760	1223040	那个活动就已经没有了
1223040	1223360	是的
1223360	1224560	您可以看一看点一看
1224560	1225840	我们下方小房子看一看
1225840	1226880	我们里面的套餐
1226880	1227920	包括套餐内容的话
1227920	1230400	大家把点开以后往左轻轻一滑
1230400	1231200	里面给大家写的是
1231200	1232560	清清楚楚明白明白的
1232560	1234240	每个链接点开
1234240	1235840	我们图片的第二章都有教
1235840	1237440	都给大家介绍清楚
1237440	1238480	我们的套餐内容
1238480	1240080	就在这里不给大家赘述了
1240080	1240720	小意一一
1240720	1242160	您出了这个活动的话
1242160	1244400	我们直播间暂时没有收到任何的风声
1244400	1245040	没错
1245040	1246240	2号跟3号的话
1246240	1247360	哪个比较划算宝钻
1248000	1248800	都很划算
1248800	1250240	2跟3一个是双人餐
1250240	1251440	一个是三人餐
1251520	1252640	这没有办法去比较的
1252640	1253280	都挺划算的
1253280	1253680	你看一看
1253680	1255120	你是两个人吃还是三个人吃
1255120	1257200	三个人吃那就3号链接划算了
1257200	1257840	两个人吃的话
1257840	1259680	那当然就是2号链接划算了
1259680	1260560	没错
1260560	1261760	6号今天能用到宝钻
1261760	1263120	6号没有问题
1263120	1264720	如果说有宝钻们不能吃辣的
1264720	1266160	就去拍我们6号链接
1266160	1267760	打工人吃宝宝四件套
1267760	1268800	它是香辣鸡腿宝
1268800	1270800	或者是新二粮烤鸡腿宝
1270800	1272240	二选一宝钻们
1272240	1273280	6号链接
1273280	1273680	好吗
1273680	1276640	想吃两个新二粮烤鸡腿宝
1276640	1277760	你去拍两单6号链接
1277760	1279760	想吃两个我们的香辣鸡腿宝
1279760	1281200	你去拍两个6号链接
1281200	1282320	就可以了
1282320	1283040	可以吗
1283040	1283600	没错
1283600	1285040	这里下单能择吗
1285040	1286160	我们这里下单的话
1286160	1287840	你想知道怎么去择的
1287840	1289120	你首先要拍1号
1289120	1289440	7号
1289440	1289760	9号
1289760	1290320	10号链接
1290320	1291360	是今天可以择的
1291360	1293280	同时择的送的一个使用方法
1293280	1295680	在我们的主页治理视频的第三条
1295680	1296720	赶快去看一看
1296720	1298160	点关注一定要记得
1298160	1298480	好吗
1298480	1299040	对的
1299040	1300480	2号3今天不能够用
1300480	1302160	7号链接今天能够用
1302160	1303680	今天不能够用的是
1303680	1305920	2345
1306240	1308080	记得2345都不能用
1308080	1309600	宝贝们今天是明天可以用的
1309600	1312960	但是2345值得您再多等一天
1312960	1315200	因为它的价格真的是很合适很划算
1315200	1316160	而且我们今天囤
1316160	1318880	明天就不用跟大家一起去挤了
1318880	1319440	对不对
1319440	1319920	不用等了
1319920	1320880	明天一起去抢了
1320880	1322000	今天先去囤
1322000	1322320	是的
1322320	1324400	你不用明天早上10点钟就起来
1324400	1325840	看看可能这时候去开播没
1325840	1327680	看看我的周日风貌明天上没上
1327680	1328720	不用惦记着了
1328720	1329600	今天拍完之后
1329600	1330800	明天尽快
1330800	1332640	明天就舒舒服服的睡个觉
1332640	1334160	不用那么早起来蹲库村
1334160	1335040	蹲福利了
1335840	1338880	拍2号3号4号5号是明天用的
1338880	1339600	宝贝们
1339600	1340160	是的
1340160	1342240	我们123号那些库村都不是很多了
1342240	1343360	宝贝们都只有10几百了
1343360	1344880	大家一定要抓紧时间
1344880	1346640	而且我们还有再来给大家说一说
1346640	1349280	10分钟以后就要下播了
1349280	1350160	马上要下播了
1350160	1351760	还有11分钟宝贝们
1351760	1352320	是的
1352320	1354000	到时候再来囤没有了
1354000	1355120	我们不在了宝贝们
1355120	1355920	我们不在
1355920	1356960	我们下播了
1356960	1359200	我还说我们不在直播间了
1359200	1360240	我们也下班了
1360240	1361120	对我们也下班了
1361120	1362640	对我们是人不是机器
1362640	1363440	都需要休息
1363520	1365360	就说大家今天把我们有的链接
1365360	1366960	有的问题都可以先问问
1366960	1368480	来同意回复一下大家一下
1368480	1369680	2号是什么汉堡
1369680	1370640	2号链接的汉堡
1370640	1371360	你点进去
1371360	1373520	把图片往左一滑就能够看到了
1373520	1373760	是的
1373760	1374880	这位宝贝说他问四遍了
1374880	1375440	我来看一看
1375440	1376400	你先回答一下别的问题
1376400	1377200	宝贝们
1377200	1379200	同时大家问1号也是明天才可以用吗
1379200	1379680	不
1379680	1382240	1号是今天现在立刻马上就可以用的
1382240	1382480	是的
1382480	1383520	来回复一下这位宝贝
1383520	1384560	他问的是四遍了
1384560	1385760	机场能不能用
1385760	1387040	机场不可以宝贝
1387040	1388720	因为它属于交通枢纽
1388800	1390800	记得咱们要使用的时候避开
1390800	1394240	交通枢纽旅游景区精选优选餐厅
1394240	1395360	并且大家收起耳朵
1395360	1396960	再给大家详细的去说一遍
1396960	1398560	哪些算交通枢纽呢
1398560	1399200	高铁站
1399200	1399760	飞机场
1399760	1401360	高速公路的服务区
1401360	1403520	然后我们收了门票进去的
1403520	1405200	旅游景区不可以
1405200	1408560	包括红黑门头的精选优选餐厅
1408560	1411600	因为这三个地方菜单的单品不一样
1411600	1412320	合不出来
1412320	1412960	就这样子的
1412960	1414080	然后有什么问题
1414080	1415120	我们两个没有回复上
1415120	1417200	大家就拜托拜托辛苦大家
1417200	1418000	多多指教
1418080	1418720	不好意思了
1418720	1419360	各位宝贝们
1420240	1421040	1号链接
1421600	1423120	我们的单品是规定好的
1423120	1424000	我们是规定好的
1424000	1424800	就没有办法去更换
1424800	1424800	
1424800	1425520	不能更换的
1425520	1425680	对
1425680	1426880	如果说你想要吃苦辣的
1426880	1428480	你可以看我们6号链接
1428480	1430240	拍6号链接也是相当划算的
1430240	1431920	而且马上还有10分钟时间
1431920	1433440	我们要准时准点的下播
1433840	1436560	下播之后所有的服务结束了
1436560	1438000	所有的库存清空了
1438000	1439360	包括链接全部下掉了
1439360	1440400	找不到地方来拍了
1441280	1441600	对
1441600	1442640	所以说一定要先囤
1442640	1445760	特别是2号 3号 4号和5号
1445760	1447600	为什么推荐大家先囤
1447680	1449920	因为明天直播间好多人
1449920	1451120	明天抢不过来
1451120	1452000	没有别人手速快
1452000	1452800	没有别人网速快
1452800	1453920	就很吃亏是不是
1453920	1454160	是的
1454160	1456080	今天趁着咱们就两人
1456080	1457840	直播间里面就600 800多个人
1457840	1459760	轻轻松松的就能够抢到我们的库存了
1459760	1460000	对
1460000	1460880	明天跟你说宝贝们
1460880	1461760	真的是一波库存
1461760	1462400	你不一定能抢到
1462400	1463200	问了又不回答
1463200	1464000	你不一定能抢到
1464000	1465280	我们的周日送方品
1465280	1465840	好吧
1465840	1466960	今天我们抓你一团一团
1466960	1467520	可以摘吗
1467520	1468560	我看到你的问题了
1468560	1469360	可以摘吗
1469360	1470640	1号链接可以摘
1470640	1472160	7号 9号 10号链接
1472160	1473120	可以摘的宝贝们
1473920	1475200	没有回复的问题
1475200	1476640	拜托辛苦大家都打几遍
1476640	1478160	刚刚你问的可以摘的这问题
1478160	1480160	1 7 9 10是可以摘
1480160	1482240	3号链接明天可以摘好吗
1482240	1482720	嗯
1482720	1483520	包括有的宝贝问
1483520	1484880	那我明天什么时候能拿宝子
1484880	1486080	10点以后应该都可以了
1486080	1486720	10点以后
1486720	1488800	过了我们那个早餐那个时间就没有问题了
1488800	1489280	对的
1489280	1491040	包括我们今天有想吃的宝贝们
1491040	1492400	我们怎么可能只管大家明天呢
1492400	1493680	今天肯定得安排明白
1493680	1496080	1号链接宝宝超满足双人餐
1496080	1498320	局长再来给大家说一说我们的套餐内容
1498320	1499440	大家想的话抓你去拍了
1499440	1500240	因为只有9分钟了
1500240	1501760	不给大家说太多了
1503280	1506240	没错再来说一遍我们的1号套餐有哪些
1506240	1507040	好不好
1507040	1508800	里面是有我们一个香辣鸡腿宝
1508800	1510720	加上我们一个藤椒风味的黄极四花鸡腿宝
1510720	1512160	另外我们小分的金泡鸡皮花
1512160	1512960	小分的薯条
1512960	1514720	小悲的百式可乐两杯
1514720	1516000	以及一个朴式蛋挞
1516000	1518160	推荐大家1号的去用来宅集送
1518160	1521200	会把我们小悲的百式可乐换成两个中杯
1521200	1522400	包括我们小分的薯条
1522400	1525040	给大家换成三块热辣香菇鸡宝子们
1525040	1525440	好吧
1525440	1526720	所以说我们的1号链接
1526720	1529120	大家一定要抓紧时间去囤它了
1529120	1530880	但是我们的库存没有了
1531200	1532080	宝贝们别崩溃
1532080	1533440	马上给大家加库存
1533440	1534320	别哭哭了
1534320	1535280	来马步停蹄
1535280	1536800	我们马上还有8分钟下播
1536800	1538480	直接给大家上1百单2号链接
1538480	1539120	准备好了没有
1539120	1540320	大家关注点上
1540320	1541600	来咯5秒钟
1541600	1543440	5 4 3 2 1
1543440	1544320	刷新去拍
1544320	1546400	2号链接抓紧时间刷新去拍了
1546400	1549040	所有下方小王子链接通通开好库存了
1549040	1550320	通通开好价格了
1550320	1552000	您把我们的图片网索滑
1552000	1555200	就能够看到里面非常丰富的单品内容了
1555200	1556480	赶紧去看看
1556480	1558800	只有最后的8分钟了
1558800	1559600	宝贝们好吗
1559760	1560800	不想吃辣的宝贝们
1560800	1562640	今天就选择到我们的6号链接
1562640	1564320	打工人吃饱饱四肩烫
1564320	1564880	是的
1564880	1566000	今天能拍的是几号呢
1566000	1568240	除了我们的2 3 4 5号链接不能拍
1568240	1569280	是明天可以去用
1569280	1570560	对可以拍
1570560	1571360	能拍不能用
1571360	1571920	能拍不能用
1571920	1573280	是明天可以去用的宝贝们
1573280	1574720	别的都是急拍急用的
1574720	1575040	好吗
1575040	1576080	别急别急
1576080	1577040	我知道大家都很急
1577040	1577920	但是大家先不要急
1577920	1579440	我们前几天来给大家介绍一下
1579440	1581120	2 3 4 5号链接
1581120	1582240	你今天可以拍
1582240	1584000	但是它是明天才能够用到
1584000	1585120	明天早上10点钟
1585120	1587440	我们的早餐时间结束之后
1587520	1589040	大家就可以去进行核销了
1589040	1590800	也不要等到明天要用的时候
1590800	1591360	再来拍
1591360	1592320	人很多
1592320	1593520	单量没有那么多
1593520	1594320	你抢不到
1594320	1595120	很难好吗
1595120	1595680	宝贝们
1595680	1597200	今天要撑着今天要人也少
1597200	1597920	我们的互损也够
1597920	1600080	多囤2 3 4 5号链接
1600080	1600880	明天用
1600880	1601680	周日用
1601680	1603920	3号链接明天可以宅
1603920	1604320	是的
1604320	1604960	清楚吗
1604960	1605680	清楚了
1605680	1608320	然后我们今天想要去宅集送的宝贝们
1608320	1609280	是哪些呢
1609280	1611120	1 7 9 10号链接
1611120	1612720	今天可以选择到宅集送
1612720	1614720	而且局长尤其推荐我们的1号链接
1614720	1616320	或者是我们的10号链接去宅
1616400	1617760	可以把我们小飞的薯条
1617760	1619840	给他换成三块热烂香菇鸡
1619840	1622720	小飞的百式可乐升级成两杯中可
1622720	1624240	所以说1跟10号宝贝
1624240	1626560	今天想要宅集送的就选择他们两个了
1626560	1626800	好吗
1626800	1627040	是的
1627040	1628160	能够宅的链接
1628160	1629600	今天能够用的链接
1629600	1630800	我要换牌子了
1630800	1632560	我要给大家写在上面
1632560	1636080	今天能够用的是1号6到16号
1636080	1639120	今天能够宅的1 7 9 10
1639120	1640320	1 7 9 10
1640320	1642160	1 7 9 10号链接
1642160	1643840	今天可以用来宅集送
1643840	1645200	好吗
1645280	1647520	哪些今天可以到店去用的宝贝们
1647520	1649760	除了我们的2 3 4 5号链接
1649760	1650880	今天不可以用
1650880	1651920	是明天去用的
1651920	1653840	别的都是急拍急用的
1653840	1655600	包括大家值得等待
1655600	1656480	多等着一天
1656480	1657440	2 3 4 5号链接
1657440	1660000	我们的周日凤凰冰价格是真的很划算
1660000	1661040	宝贝您自己去看看
1661040	1661360	是的
1661360	1662240	抓紧时间了
1662240	1663440	包括我们的下方小王子
1663440	1665120	刚刚我们的2号链接是给大家
1665120	1666960	在1分钟之前上了100单
1666960	1668720	现在只剩下60单了
1668720	1669040	没错
1669040	1671920	所以说这个状况能够看得出来吧
1671920	1672960	明天更难抢
1672960	1674000	今天已经很难抢了
1674000	1674880	明天更难抢
1674880	1676320	趁着现在库存够的时候
1676320	1677440	给它囤起来
1677440	1681200	我们明天能够吃的是2 3 4 5
1681200	1683360	2 3 4 5明天吃
1683360	1684560	周日凤凰冰
1684560	1686000	周日用
1686000	1686800	宝贝们
1686800	1688320	包括我们周日凤凰冰的话
1688320	1689680	明天如果说双人餐的话
1689680	1691200	选择我们的2号链接
1691200	1691840	三人餐的话
1691840	1693200	选择我们的3号链接
1693200	1696000	包括明天想要用周日凤凰冰宅集送的宝贝们
1696000	1697120	选择我们的3号链接
1697120	1697840	没有问题
1697840	1698640	单人餐的话
1698640	1701600	拍6号链接是一个单人餐
1701600	1702080	是的
1702080	1702400	对了
1702400	1703600	其实拍1号也可以
1703840	1705200	你这个晚上吃完
1705200	1707120	下午吃完
1707120	1708160	晚上吃
1708160	1708480	没有
1708480	1711040	因为我们1号链接应该更加划算宝贝们
1711040	1711360	好不好
1711360	1712160	今天用哪个宝贝
1712160	1713520	今天用1号链接
1713520	1717440	还有我们的6 7 8 9 10 11 12 13 14 15 6
1717440	1718320	1号链接
1718320	1720480	6到16号链接都可以的
1720480	1721440	对
1721440	1725040	只有2 3 4 5号链接是明天用
1725040	1730240	明天用
1730240	1731280	周日凤凰冰的
1731280	1732240	咱们周日去用
1732240	1732560	好吗
1732640	1734080	宝贝们耐心的等待
1734080	1735760	这10个小时值得你去等的
1735760	1737280	明天早上10点钟
1737280	1738960	我们的早餐时间段
1738960	1741280	肯德基的早餐时间段结束之后
1741280	1743760	大家就可以去核销起来了
1743760	1745920	2号3号4号5号链接
1745920	1746960	包括有些宝贝们问我
1746960	1747760	不知道怎么去用
1747760	1749520	宝贝们点上关注以后
1749520	1751520	我们的主页置顶视频第3条
1751520	1752240	怎么去核销
1752240	1753280	怎么去宅集送
1753280	1754880	给大家写得很清楚很明白
1754880	1755760	所以说这个关注
1755760	1756800	大家一定要点一点
1757120	1758640	而且再给大家说一遍
1758640	1759760	4分钟以后
1759920	1761520	我们就要下播了
1762480	1763760	所以说我们很多问题
1763760	1766000	现在大家都很着急的在问问题
1766000	1767440	万一我们没有回复上的
1767440	1767920	没有关系
1767920	1768880	你可以点上关注
1769520	1770640	不知道怎么去核销了
1770640	1772080	主页置顶视频有介绍
1772080	1773520	第3个视频有介绍
1773520	1775040	同时我们明天早上10点钟
1775040	1777440	也会给大家照常开播的
1777440	1778240	雷打不动的
1778240	1779280	大家可以把关注点上了
1779280	1780480	是的关注点上了
1780480	1782240	有适合三人餐推荐的吗
1782240	1782800	宝贝
1782800	1783520	三人餐的话
1783520	1785440	可以拍我们的一个1号链接
1785440	1787120	加我们的一个6号链接
1787120	1787600	好吗
1787600	1789120	这就是一个三人餐了
1789120	1789840	好不好
1789840	1790560	包括大家如果说
1790560	1791520	不知道我们的四号餐
1791520	1792800	餐品内容有哪些呢
1792800	1794160	点开下方小房子
1794160	1795360	往左一滑
1795360	1796880	写得清清楚楚明白白的
1796880	1797760	在第二张图片上面
1798400	1799520	如果说大家
1799520	1801200	7号链接今天可以摘吗
1801200	1802720	7号链接可以摘
1802720	1803360	没有问题
1803360	1804080	赶紧去拍
1804080	1804640	马上就要下播了
1804640	1805440	再来给大家说一说
1805440	1807680	17910号链接
1807680	1808880	可以选择摘鸡粽
1808880	1809200	是的
1809200	1809600	局长
1809600	1810720	我也推荐我们的
1810720	1812640	1跟10号链接去摘
1812640	1813680	更加的划算
1813680	1814880	会把我们小分的薯条
1814880	1816400	换成三块热辣香菇鸡
1816400	1817600	小杯的百式可乐
1817600	1819200	升级成两杯中可
1820880	1821760	今天想要去摘鸡粽的
1821760	1822400	就去捅它
1822400	1822640	好不好
1822640	1823440	对的
1823440	1824880	然后我们49.75米的
1824880	1826160	价格是明天用的
1826160	1827680	明天用的49.75米
1827680	1829440	是我们的2号链接明天用
1829440	1830240	但是我们马上
1830240	1831360	还有三分钟时间
1831360	1832880	就要下播了
1832880	1834000	就三分钟了
1834000	1834800	多余的问题
1834800	1836640	实在是回复不过来了
1836640	1838400	感谢大家一直以来的陪伴
1838400	1840080	如果说大家喜欢我们老超级战
1840080	1840880	喜欢我们小游经理的
1840880	1841840	把关注点上
1841840	1843200	同时我们肯德迪斯托局
1843200	1844400	每天早上10点钟
1844400	1846320	都会照常给大家开播的
1846320	1847680	记得回来看一看
1847680	1848320	选一选
1848320	1849040	逛一逛
1849120	1850640	有啥好吃好喝好玩的
1850640	1851440	每天早上10点钟
1851440	1853120	来6点钟就知道了
1853120	1853680	没错
1853680	1855040	包括咱们还有最后的
1855040	1855840	三四分钟
1855840	1856720	两三分钟的一个时间
1856720	1857360	宝子们
1857360	1858480	明天想要去吃到
1858480	1860000	我们周日疯狂拼的
1860000	1860640	宝子们
1860640	1862000	抓紧时间去囤一囤
1862000	1864080	只有两分钟的一个时间
1864080	1864320	对
1864320	1865120	不然的话
1865120	1865680	明天用
1865680	1866000	没错
1866000	1866720	不然的话明天
1866720	1867360	宝子们
1867360	1868080	人挤人
1868080	1869200	真的是
1869200	1870320	两三波库存以后
1870320	1871040	两三波库存
1871040	1872000	不一定你能抢得到
1872000	1872400	对
1872400	1873680	可能两三波你都抢不到
1873680	1874160	是吧
1874160	1875600	但是我们的今天1号链
1875680	1877520	2号链接刚刚释放了100单
1877520	1877840	是的
1877840	1879040	现在应该只有12单了
1879040	1879840	只有12单了
1879840	1881120	就各位说的库存了
1881120	1882320	现在用可以吗
1882320	1884240	现在你去用1号链接可以
1884240	1886400	6号链接到16号链接都可以
1886400	1889040	只有2345是明天早上10点钟之后
1889040	1890160	可以开始进购销的
1890160	1892000	而且这个是只能够周日用的
1892000	1893360	只有最后的8单了
1893360	1894080	我估计要没有了
1894080	1895600	咱们下回前估计还要再给大家补一波
1895600	1896880	我们先给大家补一波怎么样
1896880	1898000	大家等了就
1898000	1898480	好不好
1898480	1900720	1号 2号 3号
1900720	1901840	都给大家各补
1901840	1903440	补上了
1903440	1904400	老师很懂
1905360	1906320	这最后的两分钟
1906320	1908080	不让大家再多花多浪费时间了
1908080	1908320	好不好
1908320	1909360	直接去拍就好了
1909360	1910720	让大家今天拍的开心
1910720	1911120	好不好
